county,date,json,data_set_id
Statewide,2003-07-01,"{""ma_children"":794109,""ma_individuals"":1568331}",2
Statewide,2003-08-01,"{""ma_children"":802259,""ma_individuals"":1583604}",2
Statewide,2003-09-01,"{""ma_children"":806974,""ma_individuals"":1593909}",2
Statewide,2003-10-01,"{""ma_children"":808106,""ma_individuals"":1598428}",2
Statewide,2003-11-01,"{""ma_children"":812324,""ma_individuals"":1606559}",2
Statewide,2003-12-01,"{""ma_children"":808300,""ma_individuals"":1599837}",2
Statewide,2004-01-01,"{""ma_children"":818673,""ma_individuals"":1619962}",2
Statewide,2004-02-01,"{""ma_children"":824538,""ma_individuals"":1633543}",2
Statewide,2004-03-01,"{""ma_children"":829877,""ma_individuals"":1646213}",2
Statewide,2004-04-01,"{""ma_children"":834485,""ma_individuals"":1655202}",2
Statewide,2004-05-01,"{""ma_children"":848421,""ma_individuals"":1681510}",2
Statewide,2004-06-01,"{""ma_children"":844226,""ma_individuals"":1675709}",2
Statewide,2004-07-01,"{""ma_children"":854697,""ma_individuals"":1695805}",2
Statewide,2004-08-01,"{""ma_children"":863598,""ma_individuals"":1713023}",2
Statewide,2004-09-01,"{""ma_children"":863606,""ma_individuals"":1714467}",2
Statewide,2004-10-01,"{""ma_children"":870954,""ma_individuals"":1730171}",2
Statewide,2004-11-01,"{""ma_children"":874967,""ma_individuals"":1737462}",2
Statewide,2004-12-01,"{""ma_children"":874682,""ma_individuals"":1737227}",2
Statewide,2005-01-01,"{""ma_children"":883452,""ma_individuals"":1754796}",2
Statewide,2005-02-01,"{""ma_children"":884092,""ma_individuals"":1756741}",2
Statewide,2005-03-01,"{""ma_children"":889965,""ma_individuals"":1767771}",2
Statewide,2005-04-01,"{""ma_children"":898263,""ma_individuals"":1783183}",2
Statewide,2005-05-01,"{""ma_children"":904904,""ma_individuals"":1794043}",2
Statewide,2005-06-01,"{""ma_children"":901530,""ma_individuals"":1786685}",2
Statewide,2005-07-01,"{""ma_children"":903826,""ma_individuals"":1791598}",2
Statewide,2005-08-01,"{""ma_children"":910408,""ma_individuals"":1805225}",2
Statewide,2005-09-01,"{""ma_children"":910200,""ma_individuals"":1805502}",2
Statewide,2005-10-01,"{""ma_children"":918334,""ma_individuals"":1821871}",2
Statewide,2005-11-01,"{""ma_children"":913799,""ma_individuals"":1814104}",2
Statewide,2005-12-01,"{""ma_children"":919396,""ma_individuals"":1822722}",2
Statewide,2006-01-01,"{""ma_children"":925401,""ma_individuals"":1832035}",2
Statewide,2006-02-01,"{""ma_children"":926280,""ma_individuals"":1830889}",2
Statewide,2006-03-01,"{""ma_children"":941334,""ma_individuals"":1853985}",2
Statewide,2006-04-01,"{""ma_children"":954129,""ma_individuals"":1871778}",2
Statewide,2006-05-01,"{""ma_children"":960254,""ma_individuals"":1878145}",2
Statewide,2006-06-01,"{""ma_children"":962727,""ma_individuals"":1877364}",2
Statewide,2006-07-01,"{""ma_children"":967070,""ma_individuals"":1880983}",2
Statewide,2006-08-01,"{""ma_children"":975939,""ma_individuals"":1893364}",2
Statewide,2006-09-01,"{""ma_children"":972697,""ma_individuals"":1888814}",2
Statewide,2006-10-01,"{""ma_children"":973495,""ma_individuals"":1891539}",2
Statewide,2006-11-01,"{""ma_children"":964626,""ma_individuals"":1874432}",2
Statewide,2006-12-01,"{""ma_children"":963098,""ma_individuals"":1871952}",2
Statewide,2007-01-01,"{""ma_children"":964040,""ma_individuals"":1873546}",2
Statewide,2007-02-01,"{""ma_children"":960986,""ma_individuals"":1868867}",2
Statewide,2007-03-01,"{""ma_children"":974795,""ma_individuals"":1893569}",2
Statewide,2007-04-01,"{""ma_children"":973519,""ma_individuals"":1892051}",2
Statewide,2007-05-01,"{""ma_children"":969793,""ma_individuals"":1886836}",2
Statewide,2007-06-01,"{""ma_children"":969907,""ma_individuals"":1887649}",2
Statewide,2007-07-01,"{""ma_children"":975708,""ma_individuals"":1895525}",2
Statewide,2007-08-01,"{""ma_children"":979142,""ma_individuals"":1902307}",2
Statewide,2007-09-01,"{""ma_children"":982902,""ma_individuals"":1909992}",2
Statewide,2007-10-01,"{""ma_children"":980506,""ma_individuals"":1909492}",2
Statewide,2007-11-01,"{""ma_children"":969616,""ma_individuals"":1890567}",2
Statewide,2007-12-01,"{""ma_children"":970816,""ma_individuals"":1893949}",2
Statewide,2008-01-01,"{""ma_children"":970072,""ma_individuals"":1894194}",2
Statewide,2008-02-01,"{""ma_children"":970689,""ma_individuals"":1898153}",2
Statewide,2008-03-01,"{""ma_children"":988794,""ma_individuals"":1936114}",2
Statewide,2008-04-01,"{""ma_children"":991804,""ma_individuals"":1946605}",2
Statewide,2008-05-01,"{""ma_children"":994786,""ma_individuals"":1955604}",2
Statewide,2008-06-01,"{""ma_children"":992059,""ma_individuals"":1952383}",2
Statewide,2008-07-01,"{""ma_children"":993591,""ma_individuals"":1956781}",2
Statewide,2008-08-01,"{""ma_children"":1001429,""ma_individuals"":1972850}",2
Statewide,2008-09-01,"{""ma_children"":1005268,""ma_individuals"":1980761}",2
Statewide,2008-10-01,"{""ma_children"":1010404,""ma_individuals"":1992046}",2
Statewide,2008-11-01,"{""ma_children"":1013706,""ma_individuals"":2001054}",2
Statewide,2008-12-01,"{""ma_children"":1016800,""ma_individuals"":2009340}",2
Statewide,2009-01-01,"{""ma_children"":1021680,""ma_individuals"":2022583}",2
Statewide,2009-02-01,"{""ma_children"":1030935,""ma_individuals"":2038900}",2
Statewide,2009-03-01,"{""ma_children"":1043044,""ma_individuals"":2059462}",2
Statewide,2009-04-01,"{""ma_children"":1043337,""ma_individuals"":2059168}",2
Statewide,2009-05-01,"{""ma_children"":1047519,""ma_individuals"":2068414}",2
Statewide,2009-06-01,"{""ma_children"":1051344,""ma_individuals"":2077301}",2
Statewide,2009-07-01,"{""ma_children"":1055349,""ma_individuals"":2083389}",2
Statewide,2009-08-01,"{""ma_children"":1070432,""ma_individuals"":2110698}",2
Statewide,2009-09-01,"{""ma_children"":1071832,""ma_individuals"":2114380}",2
Statewide,2009-10-01,"{""ma_children"":1083036,""ma_individuals"":2136334}",2
Statewide,2009-11-01,"{""ma_children"":1079750,""ma_individuals"":2130149}",2
Statewide,2009-12-01,"{""ma_children"":1075320,""ma_individuals"":2123174}",2
Statewide,2010-01-01,"{""ma_children"":1084877,""ma_individuals"":2143140}",2
Statewide,2010-02-01,"{""ma_children"":1087196,""ma_individuals"":2147130}",2
Statewide,2010-03-01,"{""ma_children"":1106879,""ma_individuals"":2184246}",2
Statewide,2010-04-01,"{""ma_children"":1103929,""ma_individuals"":2180090}",2
Statewide,2010-05-01,"{""ma_children"":1108488,""ma_individuals"":2193582}",2
Statewide,2010-06-01,"{""ma_children"":1106638,""ma_individuals"":2194361}",2
Statewide,2010-07-01,"{""ma_children"":1119997,""ma_individuals"":2223452}",2
Statewide,2010-08-01,"{""ma_children"":1124878,""ma_individuals"":2236299}",2
Statewide,2010-09-01,"{""ma_children"":1115616,""ma_individuals"":2219392}",2
Statewide,2010-10-01,"{""ma_children"":1124531,""ma_individuals"":2238902}",2
Statewide,2010-11-01,"{""ma_children"":1129425,""ma_individuals"":2250188}",2
Statewide,2010-12-01,"{""ma_children"":1130833,""ma_individuals"":2255181}",2
Statewide,2011-01-01,"{""ma_children"":1133275,""ma_individuals"":2264663}",2
Statewide,2011-02-01,"{""ma_children"":1133972,""ma_individuals"":2270369}",2
Statewide,2011-03-01,"{""ma_children"":1148329,""ma_individuals"":2298582}",2
Statewide,2011-04-01,"{""ma_children"":1153488,""ma_individuals"":2310026}",2
Statewide,2011-05-01,"{""ma_children"":1149302,""ma_individuals"":2306596}",2
Statewide,2011-06-01,"{""ma_children"":1150362,""ma_individuals"":2312862}",2
Statewide,2011-07-01,"{""ma_children"":1159605,""ma_individuals"":2331009}",2
Statewide,2011-08-01,"{""ma_children"":1161135,""ma_individuals"":2333807}",2
Statewide,2011-09-01,"{""ma_children"":1143169,""ma_individuals"":2302066}",2
Statewide,2011-10-01,"{""ma_children"":1140617,""ma_individuals"":2271176}",2
Statewide,2011-11-01,"{""ma_children"":1117732,""ma_individuals"":2196953}",2
Statewide,2011-12-01,"{""ma_children"":1073064,""ma_individuals"":2181399}",2
Statewide,2012-01-01,"{""ma_children"":1072181,""ma_individuals"":2190397}",2
Statewide,2012-02-01,"{""ma_children"":1076502,""ma_individuals"":2199245}",2
Statewide,2012-03-01,"{""ma_children"":1076738,""ma_individuals"":2201116}",2
Statewide,2012-04-01,"{""ma_children"":1072684,""ma_individuals"":2195229}",2
Statewide,2012-05-01,"{""ma_children"":1075234,""ma_individuals"":2202107}",2
Statewide,2012-06-01,"{""ma_children"":1069715,""ma_individuals"":2192953}",2
Statewide,2012-07-01,"{""ma_children"":1074581,""ma_individuals"":2200775}",2
Statewide,2012-08-01,"{""ma_children"":1075134,""ma_individuals"":2199885}",2
Statewide,2012-09-01,"{""ma_children"":1069753,""ma_individuals"":2185804}",2
Statewide,2012-10-01,"{""ma_children"":1068397,""ma_individuals"":2188180}",2
Statewide,2012-11-01,"{""ma_children"":1062986,""ma_individuals"":2175817}",2
Statewide,2012-12-01,"{""ma_children"":1065270,""ma_individuals"":2177597}",2
Statewide,2013-01-01,"{""ma_children"":1072804,""ma_individuals"":2191332}",2
Statewide,2013-02-01,"{""ma_children"":1072970,""ma_individuals"":2191973}",2
Statewide,2013-03-01,"{""ma_children"":1075703,""ma_individuals"":2196874}",2
Statewide,2013-04-01,"{""ma_children"":1078161,""ma_individuals"":2202382}",2
Statewide,2013-05-01,"{""ma_children"":1076055,""ma_individuals"":2198237}",2
Statewide,2013-06-01,"{""ma_children"":1070852,""ma_individuals"":2190971}",2
Statewide,2013-07-01,"{""ma_children"":1075764,""ma_individuals"":2203479}",2
Statewide,2013-08-01,"{""ma_children"":1072723,""ma_individuals"":2198861}",2
Statewide,2013-09-01,"{""ma_children"":1068339,""ma_individuals"":2192148}",2
Statewide,2013-10-01,"{""ma_children"":1076920,""ma_individuals"":2207082}",2
Statewide,2013-11-01,"{""ma_children"":1075357,""ma_individuals"":2206507}",2
Statewide,2013-12-01,"{""ma_children"":1076309,""ma_individuals"":2206902}",2
Statewide,2014-01-01,"{""ma_children"":1077808,""ma_individuals"":2208461}",2
Statewide,2014-02-01,"{""ma_children"":1079604,""ma_individuals"":2210693}",2
Statewide,2014-03-01,"{""ma_children"":1094716,""ma_individuals"":2237211}",2
Statewide,2014-04-01,"{""ma_children"":1104751,""ma_individuals"":2253206}",2
Statewide,2014-05-01,"{""ma_children"":1104425,""ma_individuals"":2248382}",2
Statewide,2014-06-01,"{""ma_children"":1103336,""ma_individuals"":2240971}",2
Statewide,2014-07-01,"{""ma_children"":1120006,""ma_individuals"":2251385}",2
Statewide,2014-08-01,"{""ma_children"":1121544,""ma_individuals"":2248843}",2
Statewide,2014-09-01,"{""ma_children"":1129244,""ma_individuals"":2260095}",2
Statewide,2014-10-01,"{""ma_children"":1133477,""ma_individuals"":2264683}",2
Statewide,2014-11-01,"{""ma_children"":1129623,""ma_individuals"":2251811}",2
Statewide,2014-12-01,"{""ma_children"":1133661,""ma_individuals"":2256192}",2
Statewide,2015-01-01,"{""ma_children"":1144938,""ma_individuals"":2344722}",2
Statewide,2015-02-01,"{""ma_children"":1150409,""ma_individuals"":2395527}",2
Statewide,2015-03-01,"{""ma_children"":1163740,""ma_individuals"":2464653}",2
Statewide,2015-04-01,"{""ma_children"":1169528,""ma_individuals"":2506704}",2
Statewide,2015-05-01,"{""ma_children"":1172995,""ma_individuals"":2537427}",2
Statewide,2015-06-01,"{""ma_children"":1178260,""ma_individuals"":2569794}",2
Statewide,2015-07-01,"{""ma_children"":1181348,""ma_individuals"":2592693}",2
Statewide,2015-08-01,"{""ma_children"":1184357,""ma_individuals"":2611818}",2
Statewide,2015-09-01,"{""ma_children"":1189160,""ma_individuals"":2635294}",2
Statewide,2015-10-01,"{""ma_children"":1190690,""ma_individuals"":2650622}",2
Statewide,2015-11-01,"{""ma_children"":1189250,""ma_individuals"":2661843}",2
Statewide,2015-12-01,"{""ma_children"":1194733,""ma_individuals"":2696112}",2
Statewide,2016-01-01,"{""ma_children"":1194929,""ma_individuals"":2711066}",2
Statewide,2016-02-01,"{""ma_children"":1197868,""ma_individuals"":2727218}",2
Statewide,2016-03-01,"{""ma_children"":1204758,""ma_individuals"":2752820}",2
Statewide,2016-04-01,"{""ma_children"":1202000,""ma_individuals"":2752946}",2
Statewide,2016-05-01,"{""ma_children"":1204157,""ma_individuals"":2765510}",2
Statewide,2016-06-01,"{""ma_children"":1204763,""ma_individuals"":2772011}",2
Statewide,2016-07-01,"{""ma_children"":1205204,""ma_individuals"":2779675}",2
Statewide,2016-08-01,"{""ma_children"":1210508,""ma_individuals"":2798529}",2
Statewide,2016-09-01,"{""ma_children"":1210827,""ma_individuals"":2804061}",2
Statewide,2016-10-01,"{""ma_children"":1208907,""ma_individuals"":2804943}",2
Statewide,2016-11-01,"{""ma_children"":1209570,""ma_individuals"":2814173}",2
Statewide,2016-12-01,"{""ma_children"":1211377,""ma_individuals"":2829660}",2
Statewide,2017-01-01,"{""ma_children"":1215938,""ma_individuals"":2850991}",2
Statewide,2017-02-01,"{""ma_children"":1217460,""ma_individuals"":2857966}",2
Statewide,2017-03-01,"{""ma_children"":1217363,""ma_individuals"":2858630}",2
Statewide,2017-04-01,"{""ma_children"":1214612,""ma_individuals"":2853225}",2
Statewide,2017-05-01,"{""ma_children"":1215970,""ma_individuals"":2857685}",2
Statewide,2017-06-01,"{""ma_children"":1214545,""ma_individuals"":2854064}",2
Adams,2003-07-01,"{""ma_children"":4159,""ma_individuals"":7305}",2
Adams,2003-08-01,"{""ma_children"":4206,""ma_individuals"":7393}",2
Adams,2003-09-01,"{""ma_children"":4278,""ma_individuals"":7455}",2
Adams,2003-10-01,"{""ma_children"":4291,""ma_individuals"":7500}",2
Adams,2003-11-01,"{""ma_children"":4271,""ma_individuals"":7481}",2
Adams,2003-12-01,"{""ma_children"":4270,""ma_individuals"":7492}",2
Adams,2004-01-01,"{""ma_children"":4365,""ma_individuals"":7645}",2
Adams,2004-02-01,"{""ma_children"":4460,""ma_individuals"":7789}",2
Adams,2004-03-01,"{""ma_children"":4488,""ma_individuals"":7829}",2
Adams,2004-04-01,"{""ma_children"":4509,""ma_individuals"":7863}",2
Adams,2004-05-01,"{""ma_children"":4585,""ma_individuals"":8027}",2
Adams,2004-06-01,"{""ma_children"":4536,""ma_individuals"":7959}",2
Adams,2004-07-01,"{""ma_children"":4522,""ma_individuals"":7946}",2
Adams,2004-08-01,"{""ma_children"":4602,""ma_individuals"":8045}",2
Adams,2004-09-01,"{""ma_children"":4659,""ma_individuals"":8163}",2
Adams,2004-10-01,"{""ma_children"":4678,""ma_individuals"":8205}",2
Adams,2004-11-01,"{""ma_children"":4683,""ma_individuals"":8178}",2
Adams,2004-12-01,"{""ma_children"":4654,""ma_individuals"":8149}",2
Adams,2005-01-01,"{""ma_children"":4698,""ma_individuals"":8221}",2
Adams,2005-02-01,"{""ma_children"":4743,""ma_individuals"":8279}",2
Adams,2005-03-01,"{""ma_children"":4785,""ma_individuals"":8348}",2
Adams,2005-04-01,"{""ma_children"":4876,""ma_individuals"":8497}",2
Adams,2005-05-01,"{""ma_children"":4914,""ma_individuals"":8516}",2
Adams,2005-06-01,"{""ma_children"":4892,""ma_individuals"":8511}",2
Adams,2005-07-01,"{""ma_children"":4901,""ma_individuals"":8510}",2
Adams,2005-08-01,"{""ma_children"":4926,""ma_individuals"":8579}",2
Adams,2005-09-01,"{""ma_children"":4910,""ma_individuals"":8528}",2
Adams,2005-10-01,"{""ma_children"":4904,""ma_individuals"":8535}",2
Adams,2005-11-01,"{""ma_children"":4934,""ma_individuals"":8633}",2
Adams,2005-12-01,"{""ma_children"":5021,""ma_individuals"":8755}",2
Adams,2006-01-01,"{""ma_children"":5010,""ma_individuals"":8740}",2
Adams,2006-02-01,"{""ma_children"":5043,""ma_individuals"":8805}",2
Adams,2006-03-01,"{""ma_children"":5006,""ma_individuals"":8733}",2
Adams,2006-04-01,"{""ma_children"":5106,""ma_individuals"":8845}",2
Adams,2006-05-01,"{""ma_children"":5020,""ma_individuals"":8758}",2
Adams,2006-06-01,"{""ma_children"":4956,""ma_individuals"":8672}",2
Adams,2006-07-01,"{""ma_children"":4937,""ma_individuals"":8636}",2
Adams,2006-08-01,"{""ma_children"":4871,""ma_individuals"":8548}",2
Adams,2006-09-01,"{""ma_children"":4864,""ma_individuals"":8551}",2
Adams,2006-10-01,"{""ma_children"":4862,""ma_individuals"":8580}",2
Adams,2006-11-01,"{""ma_children"":4772,""ma_individuals"":8488}",2
Adams,2006-12-01,"{""ma_children"":4724,""ma_individuals"":8415}",2
Adams,2007-01-01,"{""ma_children"":4659,""ma_individuals"":8333}",2
Adams,2007-02-01,"{""ma_children"":4750,""ma_individuals"":8483}",2
Adams,2007-03-01,"{""ma_children"":4811,""ma_individuals"":8586}",2
Adams,2007-04-01,"{""ma_children"":4768,""ma_individuals"":8531}",2
Adams,2007-05-01,"{""ma_children"":4861,""ma_individuals"":8631}",2
Adams,2007-06-01,"{""ma_children"":4842,""ma_individuals"":8600}",2
Adams,2007-07-01,"{""ma_children"":4884,""ma_individuals"":8650}",2
Adams,2007-08-01,"{""ma_children"":4915,""ma_individuals"":8701}",2
Adams,2007-09-01,"{""ma_children"":4934,""ma_individuals"":8680}",2
Adams,2007-10-01,"{""ma_children"":4936,""ma_individuals"":8710}",2
Adams,2007-11-01,"{""ma_children"":4903,""ma_individuals"":8664}",2
Adams,2007-12-01,"{""ma_children"":4879,""ma_individuals"":8589}",2
Adams,2008-01-01,"{""ma_children"":4858,""ma_individuals"":8629}",2
Adams,2008-02-01,"{""ma_children"":4862,""ma_individuals"":8602}",2
Adams,2008-03-01,"{""ma_children"":4894,""ma_individuals"":8696}",2
Adams,2008-04-01,"{""ma_children"":4923,""ma_individuals"":8729}",2
Adams,2008-05-01,"{""ma_children"":5008,""ma_individuals"":8877}",2
Adams,2008-06-01,"{""ma_children"":5005,""ma_individuals"":8898}",2
Adams,2008-07-01,"{""ma_children"":5021,""ma_individuals"":8948}",2
Adams,2008-08-01,"{""ma_children"":5089,""ma_individuals"":9032}",2
Adams,2008-09-01,"{""ma_children"":5196,""ma_individuals"":9225}",2
Adams,2008-10-01,"{""ma_children"":5244,""ma_individuals"":9305}",2
Adams,2008-11-01,"{""ma_children"":5254,""ma_individuals"":9335}",2
Adams,2008-12-01,"{""ma_children"":5301,""ma_individuals"":9399}",2
Adams,2009-01-01,"{""ma_children"":5321,""ma_individuals"":9453}",2
Adams,2009-02-01,"{""ma_children"":5379,""ma_individuals"":9558}",2
Adams,2009-03-01,"{""ma_children"":5501,""ma_individuals"":9735}",2
Adams,2009-04-01,"{""ma_children"":5561,""ma_individuals"":9786}",2
Adams,2009-05-01,"{""ma_children"":5585,""ma_individuals"":9807}",2
Adams,2009-06-01,"{""ma_children"":5664,""ma_individuals"":9910}",2
Adams,2009-07-01,"{""ma_children"":5704,""ma_individuals"":9983}",2
Adams,2009-08-01,"{""ma_children"":5794,""ma_individuals"":10141}",2
Adams,2009-09-01,"{""ma_children"":5918,""ma_individuals"":10258}",2
Adams,2009-10-01,"{""ma_children"":5981,""ma_individuals"":10370}",2
Adams,2009-11-01,"{""ma_children"":5914,""ma_individuals"":10254}",2
Adams,2009-12-01,"{""ma_children"":5960,""ma_individuals"":10267}",2
Adams,2010-01-01,"{""ma_children"":5982,""ma_individuals"":10333}",2
Adams,2010-02-01,"{""ma_children"":5944,""ma_individuals"":10300}",2
Adams,2010-03-01,"{""ma_children"":6139,""ma_individuals"":10570}",2
Adams,2010-04-01,"{""ma_children"":6050,""ma_individuals"":10449}",2
Adams,2010-05-01,"{""ma_children"":6167,""ma_individuals"":10627}",2
Adams,2010-06-01,"{""ma_children"":6121,""ma_individuals"":10576}",2
Adams,2010-07-01,"{""ma_children"":6173,""ma_individuals"":10710}",2
Adams,2010-08-01,"{""ma_children"":6294,""ma_individuals"":10886}",2
Adams,2010-09-01,"{""ma_children"":6252,""ma_individuals"":10858}",2
Adams,2010-10-01,"{""ma_children"":6334,""ma_individuals"":10990}",2
Adams,2010-11-01,"{""ma_children"":6271,""ma_individuals"":10898}",2
Adams,2010-12-01,"{""ma_children"":6198,""ma_individuals"":10818}",2
Adams,2011-01-01,"{""ma_children"":6190,""ma_individuals"":10826}",2
Adams,2011-02-01,"{""ma_children"":6261,""ma_individuals"":10913}",2
Adams,2011-03-01,"{""ma_children"":6414,""ma_individuals"":11136}",2
Adams,2011-04-01,"{""ma_children"":6461,""ma_individuals"":11297}",2
Adams,2011-05-01,"{""ma_children"":6305,""ma_individuals"":11046}",2
Adams,2011-06-01,"{""ma_children"":6229,""ma_individuals"":10933}",2
Adams,2011-07-01,"{""ma_children"":6283,""ma_individuals"":11038}",2
Adams,2011-08-01,"{""ma_children"":6354,""ma_individuals"":11147}",2
Adams,2011-09-01,"{""ma_children"":6323,""ma_individuals"":11119}",2
Adams,2011-10-01,"{""ma_children"":6337,""ma_individuals"":11034}",2
Adams,2011-11-01,"{""ma_children"":6234,""ma_individuals"":10728}",2
Adams,2011-12-01,"{""ma_children"":6004,""ma_individuals"":10713}",2
Adams,2012-01-01,"{""ma_children"":6029,""ma_individuals"":10782}",2
Adams,2012-02-01,"{""ma_children"":6034,""ma_individuals"":10810}",2
Adams,2012-03-01,"{""ma_children"":5975,""ma_individuals"":10727}",2
Adams,2012-04-01,"{""ma_children"":5959,""ma_individuals"":10704}",2
Adams,2012-05-01,"{""ma_children"":6011,""ma_individuals"":10799}",2
Adams,2012-06-01,"{""ma_children"":5990,""ma_individuals"":10722}",2
Adams,2012-07-01,"{""ma_children"":5978,""ma_individuals"":10696}",2
Adams,2012-08-01,"{""ma_children"":5985,""ma_individuals"":10721}",2
Adams,2012-09-01,"{""ma_children"":5968,""ma_individuals"":10695}",2
Adams,2012-10-01,"{""ma_children"":6079,""ma_individuals"":10837}",2
Adams,2012-11-01,"{""ma_children"":6080,""ma_individuals"":10784}",2
Adams,2012-12-01,"{""ma_children"":6049,""ma_individuals"":10720}",2
Adams,2013-01-01,"{""ma_children"":6085,""ma_individuals"":10744}",2
Adams,2013-02-01,"{""ma_children"":6075,""ma_individuals"":10749}",2
Adams,2013-03-01,"{""ma_children"":6068,""ma_individuals"":10754}",2
Adams,2013-04-01,"{""ma_children"":6185,""ma_individuals"":10906}",2
Adams,2013-05-01,"{""ma_children"":6250,""ma_individuals"":10946}",2
Adams,2013-06-01,"{""ma_children"":6164,""ma_individuals"":10847}",2
Adams,2013-07-01,"{""ma_children"":6230,""ma_individuals"":10985}",2
Adams,2013-08-01,"{""ma_children"":6314,""ma_individuals"":11120}",2
Adams,2013-09-01,"{""ma_children"":6306,""ma_individuals"":11121}",2
Adams,2013-10-01,"{""ma_children"":6321,""ma_individuals"":11150}",2
Adams,2013-11-01,"{""ma_children"":6327,""ma_individuals"":11198}",2
Adams,2013-12-01,"{""ma_children"":6301,""ma_individuals"":11192}",2
Adams,2014-01-01,"{""ma_children"":6364,""ma_individuals"":11260}",2
Adams,2014-02-01,"{""ma_children"":6443,""ma_individuals"":11357}",2
Adams,2014-03-01,"{""ma_children"":6679,""ma_individuals"":11703}",2
Adams,2014-04-01,"{""ma_children"":6826,""ma_individuals"":11889}",2
Adams,2014-05-01,"{""ma_children"":6820,""ma_individuals"":11848}",2
Adams,2014-06-01,"{""ma_children"":6822,""ma_individuals"":11823}",2
Adams,2014-07-01,"{""ma_children"":6971,""ma_individuals"":11942}",2
Adams,2014-08-01,"{""ma_children"":7010,""ma_individuals"":11969}",2
Adams,2014-09-01,"{""ma_children"":7111,""ma_individuals"":12105}",2
Adams,2014-10-01,"{""ma_children"":7108,""ma_individuals"":12086}",2
Adams,2014-11-01,"{""ma_children"":7064,""ma_individuals"":12056}",2
Adams,2014-12-01,"{""ma_children"":7137,""ma_individuals"":12145}",2
Adams,2015-01-01,"{""ma_children"":7275,""ma_individuals"":12815}",2
Adams,2015-02-01,"{""ma_children"":7279,""ma_individuals"":13079}",2
Adams,2015-03-01,"{""ma_children"":7526,""ma_individuals"":13758}",2
Adams,2015-04-01,"{""ma_children"":7595,""ma_individuals"":14053}",2
Adams,2015-05-01,"{""ma_children"":7570,""ma_individuals"":14161}",2
Adams,2015-06-01,"{""ma_children"":7600,""ma_individuals"":14321}",2
Adams,2015-07-01,"{""ma_children"":7681,""ma_individuals"":14517}",2
Adams,2015-08-01,"{""ma_children"":7671,""ma_individuals"":14630}",2
Adams,2015-09-01,"{""ma_children"":7710,""ma_individuals"":14805}",2
Adams,2015-10-01,"{""ma_children"":7725,""ma_individuals"":14917}",2
Adams,2015-11-01,"{""ma_children"":7701,""ma_individuals"":14914}",2
Adams,2015-12-01,"{""ma_children"":7782,""ma_individuals"":15241}",2
Adams,2016-01-01,"{""ma_children"":7773,""ma_individuals"":15327}",2
Adams,2016-02-01,"{""ma_children"":7752,""ma_individuals"":15361}",2
Adams,2016-03-01,"{""ma_children"":7717,""ma_individuals"":15400}",2
Adams,2016-04-01,"{""ma_children"":7706,""ma_individuals"":15383}",2
Adams,2016-05-01,"{""ma_children"":7726,""ma_individuals"":15461}",2
Adams,2016-06-01,"{""ma_children"":7745,""ma_individuals"":15477}",2
Adams,2016-07-01,"{""ma_children"":7776,""ma_individuals"":15588}",2
Adams,2016-08-01,"{""ma_children"":7757,""ma_individuals"":15525}",2
Adams,2016-09-01,"{""ma_children"":7720,""ma_individuals"":15482}",2
Adams,2016-10-01,"{""ma_children"":7722,""ma_individuals"":15491}",2
Adams,2016-11-01,"{""ma_children"":7697,""ma_individuals"":15491}",2
Adams,2016-12-01,"{""ma_children"":7654,""ma_individuals"":15537}",2
